TIMESTAMP,RECORD,CO2_mV_Avg(1),CO2_mV_Avg(2),CO2_mV_Avg(3),CO2_Final_Avg(1),CO2_Final_Avg(2),CO2_Final_Avg(3)
2023-05-17T00:15:00Z,708,1028.996,246.6848,293.3469,2881.189,4933.695,5866.938
2023-05-17T00:30:00Z,709,1027.497,245.7084,292.8701,2876.993,4914.167,5857.401
2023-05-17T00:45:00Z,710,1027.702,245.5722,293.8237,2877.565,4911.443,5876.475
2023-05-17T01:00:00Z,711,1027.316,244.8455,293.3015,2876.484,4896.911,5866.029
2023-05-17T01:15:00Z,712,1025.726,245.3451,292.9836,2872.034,4906.901,5859.671
2023-05-17T01:30:00Z,713,1022.525,245.3451,293.5512,2863.069,4906.901,5871.025
2023-05-17T01:45:00Z,714,1023.388,244.9137,293.5058,2865.485,4898.273,5870.117
2023-05-17T02:00:00Z,715,1017.552,245.3451,293.0744,2849.146,4906.901,5861.488
2023-05-17T02:15:00Z,716,1018.46,245.8673,293.8918,2851.688,4917.347,5877.837
2023-05-17T02:30:00Z,717,1019.051,244.5958,293.5739,2853.342,4891.915,5871.479
2023-05-17T02:45:00Z,718,1017.211,245.3678,292.6203,2848.192,4907.356,5852.405
2023-05-17T03:00:00Z,719,1014.623,245.6176,292.9836,2840.944,4912.351,5859.671
2023-05-17T03:15:00Z,720,1014.85,244.5049,292.5976,2841.58,4890.099,5851.952
2023-05-17T03:30:00Z,721,1014.282,245.277,294.1643,2839.99,4905.539,5883.287
2023-05-17T03:45:00Z,722,1019.232,245.0499,293.7783,2853.85,4900.998,5875.566
2023-05-17T04:00:00Z,723,1012.716,245.2088,293.1652,2835.603,4904.177,5863.305
2023-05-17T04:15:00Z,724,1012.761,245.6403,293.3242,2835.73,4912.805,5866.483
2023-05-17T04:30:00Z,725,1013.124,244.2779,292.4613,2836.748,4885.557,5849.227
2023-05-17T04:45:00Z,726,1010.944,245.5267,292.3478,2830.644,4910.534,5846.956
2023-05-17T05:00:00Z,727,1014.646,244.8001,293.7102,2841.008,4896.002,5874.204
2023-05-17T05:15:00Z,728,1010.354,245.3224,293.3242,2828.991,4906.447,5866.483
2023-05-17T05:30:00Z,729,1011.966,244.5731,293.2333,2833.505,4891.461,5864.667
2023-05-17T05:45:00Z,730,1009.673,245.5495,293.0744,2827.084,4910.989,5861.488
2023-05-17T06:00:00Z,731,1011.33,244.4822,293.9826,2831.725,4889.645,5879.653
2023-05-17T06:15:00Z,732,1008.719,244.8455,292.9836,2824.414,4896.911,5859.671
2023-05-17T06:30:00Z,733,1008.083,243.9827,294.0962,2822.633,4879.654,5881.924
2023-05-17T06:45:00Z,734,1008.22,245.4132,293.6648,2823.015,4908.264,5873.295
2023-05-17T07:00:00Z,735,1005.222,244.732,293.1425,2814.622,4894.64,5862.851
2023-05-17T07:15:00Z,736,1003.519,245.4813,292.9836,2809.854,4909.626,5859.671
2023-05-17T07:30:00Z,737,1003.814,243.7329,293.5739,2810.68,4874.658,5871.479
2023-05-17T07:45:00Z,738,1006.04,244.5276,293.8464,2816.911,4890.553,5876.929
2023-05-17T08:00:00Z,739,1003.02,244.9818,294.0508,2808.455,4899.635,5881.016
2023-05-17T08:15:00Z,740,1002.384,244.8455,294.8001,2806.675,4896.911,5896.002
2023-05-17T08:30:00Z,741,999.6365,243.2561,292.0072,2798.982,4865.122,5840.144
2023-05-17T08:45:00Z,742,996.2986,243.8237,292.9609,2789.636,4876.475,5859.217
2023-05-17T09:00:00Z,743,995.0951,244.7547,292.2115,2786.266,4895.094,5844.231
2023-05-17T09:15:00Z,744,994.6638,243.9146,292.9836,2785.058,4878.291,5859.671
2023-05-17T09:30:00Z,745,990.3495,243.3015,292.4386,2772.978,4866.03,5848.772
2023-05-17T09:45:00Z,746,989.3958,243.5967,292.3251,2770.308,4871.933,5846.501
2023-05-17T10:00:00Z,747,989.2369,243.8237,293.1879,2769.863,4876.475,5863.759
2023-05-17T10:15:00Z,748,987.6019,243.1425,293.3242,2765.285,4862.851,5866.483
2023-05-17T10:30:00Z,749,984.264,244.5504,291.9845,2755.939,4891.007,5839.689
2023-05-17T10:45:00Z,750,986.6028,243.5513,292.6657,2762.488,4871.025,5853.313
2023-05-17T11:00:00Z,751,987.5339,243.3469,293.1652,2765.095,4866.938,5863.305
2023-05-17T11:15:00Z,752,984.6274,243.2561,292.3932,2756.957,4865.122,5847.864
2023-05-17T11:30:00Z,753,982.5611,243.6194,292.3478,2751.171,4872.388,5846.956
2023-05-17T11:45:00Z,754,984.9226,243.415,292.3024,2757.783,4868.3,5846.047
2023-05-17T12:00:00Z,755,984.0143,243.6194,292.8246,2755.24,4872.388,5856.493
2023-05-17T12:15:00Z,756,983.0379,243.188,293.256,2752.506,4863.759,5865.122
2023-05-17T12:30:00Z,757,981.7436,243.0971,292.3024,2748.882,4861.942,5846.047
2023-05-17T12:45:00Z,758,980.1088,243.4604,292.8927,2744.304,4869.208,5857.855
2023-05-17T13:00:00Z,759,983.2877,243.6421,292.5976,2753.206,4872.842,5851.951
2023-05-17T13:15:00Z,760,979.5638,244.5049,293.1425,2742.779,4890.099,5862.851
2023-05-17T13:30:00Z,761,976.4303,243.0063,292.5976,2734.005,4860.126,5851.951
2023-05-17T13:45:00Z,762,975.2723,242.3932,293.5058,2730.762,4847.865,5870.117
2023-05-17T14:00:00Z,763,977.2704,242.9155,292.6657,2736.357,4858.31,5853.313
2023-05-17T14:15:00Z,764,976.2714,243.0517,292.9836,2733.56,4861.034,5859.671
2023-05-17T14:30:00Z,765,970.9807,243.7556,292.1888,2718.746,4875.112,5843.777
2023-05-17T14:45:00Z,766,970.572,243.029,293.1879,2717.602,4860.58,5863.759
2023-05-17T15:00:00Z,767,970.8217,242.7338,293.7102,2718.301,4854.676,5874.204
2023-05-17T15:15:00Z,768,966.8027,242.257,292.7792,2707.047,4845.14,5855.584
2023-05-17T15:30:00Z,769,966.5529,241.5077,291.9618,2706.348,4830.153,5839.235
2023-05-17T15:45:00Z,770,962.6927,242.4159,292.7111,2695.54,4848.318,5854.222
2023-05-17T16:00:00Z,771,966.2123,242.4159,293.0517,2705.395,4848.318,5861.034
2023-05-17T16:15:00Z,772,963.3513,242.0299,292.6203,2697.384,4840.598,5852.405
2023-05-17T16:30:00Z,773,960.6719,242.2116,293.029,2689.881,4844.231,5860.58
